工单编号,故障发生时间,涉及基站eNBID或小区ECGI,故障原因定位（大类）
16093,2019/3/23 15:45,55A2F23A4DD29817DC7CB3DC3D7014BE,硬件故障
16094,2019/3/23 15:47,9A9976C2B3F6CA309A3BF0879ACD76A7,电力故障
16095,2019/3/23 15:49,93B8F55291BA10C474AF8EAB9F99408A,硬件故障
16096,2019/3/23 15:51,1BBDE3CA796E87F58451864969FCA5AB,电力故障
16097,2019/3/23 15:51,FAE0109004C4F14A62A2CBC68E30C5B9,电力故障
16098,2019/3/23 15:59,E22F3773977FDE94AC136991BE66F504,电力故障
16099,2019/3/23 16:01,A7573D729037EC17B1B342B24AD97835,电力故障
16100,2019/3/23 16:01,42017C6BAF9964D83A62091EC062057D,电力故障
16101,2019/3/23 16:02,6D77828A8C78CFF090270C6C14EFF8E4,电力故障
16102,2019/3/23 16:02,A230737E71E98EFCFA6E505B3E6549CD,电力故障
16103,2019/3/23 16:02,A4F53A5E33ADE7170B2A6D13B77534DD,电力故障
16104,2019/3/23 16:02,33FFB78627133D2CEC63D7410E1394E5,电力故障
16105,2019/3/23 16:03,0DAEAA130E609D8E0CC0486AEA8FBC0C,电力故障
16106,2019/3/23 16:03,B6E30A1777D4C05FCB6F1FA5B81E124F,电力故障
16107,2019/3/23 16:07,B1D9609E4464D224C5A5BDCCA7A325BE,电力故障
16108,2019/3/23 16:08,AC72C89F419FF7C6E597CAD3AD17C1C4,电力故障
16109,2019/3/23 16:12,26D63F8C4535761190EE375CF97FD3C6,传输故障
16110,2019/3/23 16:16,9A83A3E540E113A5F6402B6D83ABC2A7,电力故障
16111,2019/3/23 16:20,9A9976C2B3F6CA309A3BF0879ACD76A7,电力故障
16112,2019/3/23 16:23,1624A2E43C5351A01806880A827C076B,电力故障
16113,2019/3/23 16:23,1624A2E43C5351A01806880A827C076B,电力故障
16114,2019/3/23 16:26,F053CD2A67DB2B89227A662D5C0AFA06,电力故障
16115,2019/3/23 16:27,DEAC4D5C8D5F821253CA3EF32A52C3C1,电力故障
16116,2019/3/23 16:28,B68B48642EFA88DAF8BDB1CAE0A6CD98,硬件故障
16117,2019/3/23 16:30,8C17D9087DAD92BB68C9589A61E41AA8,电力故障
16118,2019/3/23 16:31,D7697BE38CDEF21C6D35BE76230E2CD7,电力故障
16119,2019/3/23 16:34,0527942408F7C38BD2C44FAAD5148F78,电力故障
16120,2019/3/23 16:40,1037F741F8B63BF525C0E516A0509138,电力故障
16121,2019/3/23 16:43,FE838AD0792FF6922720F1178077FC69,电力故障
16122,2019/3/23 16:46,15FA9E5F9E6CE18EC6A41EC2400240C3,电力故障
16123,2019/3/23 16:46,A51A2854A7056D8E3577220E775A8D36,电力故障
16124,2019/3/23 16:48,DC66567F4E562BBE94C0148F8C23CB11,电力故障
16125,2019/3/23 16:48,5F30B945E368BC6A47F7E02B39253FB7,电力故障
16126,2019/3/23 16:48,E3C3E16428F5164290AAEA7AAC9E8054,电力故障
16127,2019/3/23 16:48,04AD8064D955B83DC9228D5E261DA5E7,电力故障
16128,2019/3/23 16:48,40E7C992594169C7245A988003622A85,电力故障
16129,2019/3/23 16:48,AEA2B73D829294244E934BCA83C03DF2,电力故障
16130,2019/3/23 16:48,AEA2B73D829294244E934BCA83C03DF2,电力故障
16131,2019/3/23 16:58,1B7F049AC7C6EF06ED665434B0B0D4B5,传输故障
16132,2019/3/23 17:01,66D34F43CC1318000D39DD02E4129A97,电力故障
16133,2019/3/23 17:02,2E5F4D6CBB1C3A102E4D3F8B3C0B699F,电力故障
16134,2019/3/23 17:02,04CDFDD9AC4A9DC25CA38723F193F175,电力故障
16135,2019/3/23 17:02,96B336C5D565B4717193010E4A52EF4B,电力故障
16136,2019/3/23 17:02,238B97914DF840BE52D05AC064C2AE02,电力故障
16137,2019/3/23 17:03,238B97914DF840BE52D05AC064C2AE02,电力故障
16138,2019/3/23 17:03,F306AB2E6B1E35471B667043B1CD86E1,电力故障
16139,2019/3/23 17:04,702E42613C1EB4D5B7AF5D961E851765,电力故障
16140,2019/3/23 17:05,A025A9AA30AAB7207AACE9BEDB3780E5,电力故障
16141,2019/3/23 17:05,F306AB2E6B1E35471B667043B1CD86E1,电力故障
16142,2019/3/23 17:05,D4A40882BD5F7E04DE8C428C38D736F1,电力故障
16143,2019/3/23 17:05,D4A40882BD5F7E04DE8C428C38D736F1,电力故障
16144,2019/3/23 17:06,135387C7CB17E0465E75F667E1B21829,电力故障
16145,2019/3/23 17:06,D4A40882BD5F7E04DE8C428C38D736F1,电力故障
16146,2019/3/23 17:07,A712E264FBF58F34C889CA33319F72C3,电力故障
16147,2019/3/23 17:07,55F0419E26EB7507187BE20C74DD4060,电力故障
16148,2019/3/23 17:09,3F3F7DFC2F5A5F87EFF39087BBE098C4,电力故障
16149,2019/3/23 17:18,62201CF1DC3BA0C34AF3694AA8810A16,电力故障
16150,2019/3/23 17:18,62201CF1DC3BA0C34AF3694AA8810A16,电力故障
16151,2019/3/23 17:21,A712E264FBF58F34C889CA33319F72C3,硬件故障
16152,2019/3/23 17:21,D685A5C0EE2C9C464F3C1FA5F221D8BE,电力故障
16153,2019/3/23 17:24,FD89A69536AFEE0D3DA113EBA4BDB0BE,电力故障
16154,2019/3/23 17:28,D4439F91AF266AD714C39A29F6B628DC,电力故障
16155,2019/3/23 17:31,CD5FB053F878022A2CED0C2ECC8188C6,电力故障
16156,2019/3/23 17:33,40B3DD8C4E898182CAA33F40FC03EABF,传输故障
16157,2019/3/23 17:36,411904689F9727B626DAB31207AAF4BB,电力故障
16158,2019/3/23 17:40,3020B287ADEE343026ACE28461194792,电力故障
16159,2019/3/23 17:41,3020B287ADEE343026ACE28461194792,电力故障
16160,2019/3/23 17:45,63883587882F69E896DBB8F4D581B90C,电力故障
16161,2019/3/23 17:45,63883587882F69E896DBB8F4D581B90C,电力故障
16162,2019/3/23 17:47,417D0850B495086A389F7D92BE4D8DC0,电力故障
16163,2019/3/23 17:48,DD9C18363C7D1E48B6ED48436487AA5B,电力故障
16164,2019/3/23 17:48,D7697BE38CDEF21C6D35BE76230E2CD7,电力故障
16165,2019/3/23 17:51,16A7BC8F604D887FDBF82CFF271E156A,电力故障
16166,2019/3/23 18:10,34FD54CA922F559A2ECA3E95A2AF7FD0,电力故障
16167,2019/3/23 18:11,AE50E5C064E3965FBC698853585F49FF,电力故障
16168,2019/3/23 18:11,34FD54CA922F559A2ECA3E95A2AF7FD0,电力故障
16169,2019/3/23 18:29,F0274D060628749DD5B11C2BCAB0D2A3,硬件故障
16170,2019/3/23 18:30,62B460B57D7D812866A143CA61DB6882,电力故障
16171,2019/3/23 18:32,A83F14F3E31DCEA9EA4BA1C55E7C3309,电力故障
16172,2019/3/23 18:50,E0AAF51959C0B518DC693DD01186F054,电力故障
16173,2019/3/23 19:04,2DA3B2BD8B424B3476FFF7B88B3E9FAB,电力故障
16174,2019/3/23 19:14,3A585C37E301B0A6B4D370AC3A06A56D,电力故障
16175,2019/3/23 19:16,28654737CF5A48C6DEA6ADF72F28FB99,电力故障
16176,2019/3/23 19:44,A81B5B308401A62AE337D612EA7A6C4D,电力故障
16177,2019/3/23 19:50,2DCE71BF225941CDF80BA7E9C687259A,硬件故障
16178,2019/3/23 19:59,ECAD484316904A2B6F28BE7DF02D4DB7,传输故障
16179,2019/3/23 20:26,B7BAA43AA21237A723A0EEBFE8529D3C,电力故障
16180,2019/3/23 20:26,03D8B5395941F7EB56AD54B8A05B1CFE,硬件故障
16181,2019/3/23 20:30,7A7C58036ECA04044579FD8DCC40A15A,传输故障
16182,2019/3/23 20:38,999C373F9B49662217B4A67865DA0410,电力故障
16183,2019/3/23 20:48,838A75A617FB0EA95E782133EA19C422,软件故障
16184,2019/3/23 20:54,FE9C82EE51D7CF82B9E61423D805190E,电力故障
16185,2019/3/23 20:54,3D06327ED49C7F7F6988845EF4BC11AA,传输故障
16186,2019/3/23 20:54,3D06327ED49C7F7F6988845EF4BC11AA,电力故障
16187,2019/3/23 21:07,B606DF1E4DDFA61D5AF2F169229F4826,电力故障
16188,2019/3/23 21:17,BFAFE74BC49C90FF8F92B33713930597,电力故障
16189,2019/3/23 21:17,C590532F06CCEB59736E098EE2537584,电力故障
16190,2019/3/23 21:18,C590532F06CCEB59736E098EE2537584,电力故障
16191,2019/3/23 21:29,B1D9609E4464D224C5A5BDCCA7A325BE,硬件故障
16192,2019/3/23 21:46,9A82E0DE0164DFE1BD008F124AB452D2,电力故障
16193,2019/3/23 21:53,9A972BCAFE994D7AC4EA25625579D420,电力故障
16194,2019/3/23 21:53,4330A879406F53BF5AEA869121DCB5E2,电力故障
16195,2019/3/23 21:53,6F6E21897FBAD24C0000C66AD4126D4D,电力故障
16196,2019/3/23 21:53,3B80F6D1DE8374BE40EA1D95ADCD4353,电力故障
16197,2019/3/23 21:54,21F583E5A71EF5DA35E5EE1CE65271BC,电力故障
16198,2019/3/23 21:54,3EB7F06ADCB8D258531611F981A9BAFE,电力故障
16199,2019/3/23 21:55,5AA178B94C28F0DAFB15919B74CB7F83,电力故障
16200,2019/3/23 21:56,4B5FD2D29E819080DF741BF26BAE338C,电力故障
16201,2019/3/23 21:56,4B5FD2D29E819080DF741BF26BAE338C,电力故障
16202,2019/3/23 22:13,1F2ECE3DB1C8FCC33A576977618B9930,电力故障
16203,2019/3/23 22:13,1F2ECE3DB1C8FCC33A576977618B9930,电力故障
16204,2019/3/23 22:15,9C9D331A369C35C14126764D2EBCE9C9,硬件故障
16205,2019/3/23 22:21,4847EE9C1AEEB4BF4C0F3F874E96ADD9,电力故障
16206,2019/3/23 22:52,E51F6581614E8B12B93258C3524B4A58,电力故障
16207,2019/3/23 22:52,E51F6581614E8B12B93258C3524B4A58,电力故障
16208,2019/3/23 23:02,A5B2F00AA97760EE5569EC5359BAA225,电力故障
16209,2019/3/23 23:07,3BB9AFE726ADA73286568A491B1079F4,电力故障
16210,2019/3/23 23:07,25E650B9681624AC3E929693E3FD0BF9,电力故障
16211,2019/3/23 23:07,16A9533B0E4E32CFF20BA1CBF7C50375,电力故障
16212,2019/3/23 23:18,65D9EF3A11DFC33F8B81A5564EF49C67,电力故障
16213,2019/3/23 23:18,904569F30369806FE45E9105BFB20176,电力故障
16214,2019/3/23 23:22,E7C37495E864E3CEB9D95B6A12371DEC,电力故障
16215,2019/3/23 23:29,3D62417D9D214CB80078274A62E4D07B,电力故障
16216,2019/3/23 23:29,3E2E7BBE96CC5C639782F48AEF4371E0,电力故障
16217,2019/3/23 23:44,50F11CBDE4820990365BCDA07BA1F369,硬件故障
16218,2019/3/23 23:49,4ECF04EC092531A3BF20A41F3094322E,电力故障
16219,2019/3/23 23:56,44DF86339BEDA3374F9C3F2CBEA81319,电力故障
16220,2019/3/24 0:03,D7697BE38CDEF21C6D35BE76230E2CD7,电力故障
16221,2019/3/24 0:04,EA91927AAA788900DFA9AC5499667648,电力故障
16222,2019/3/24 0:06,CEFA7D83E5B9473A23BDFEF31C8F03E0,电力故障
16223,2019/3/24 0:07,29564FF7708F01E08DEEB0395A0A7158,硬件故障
16224,2019/3/24 0:15,14C4EB7A2F64B2E0F8E2B94030BE8DCF,电力故障
16225,2019/3/24 0:26,63883587882F69E896DBB8F4D581B90C,电力故障
16226,2019/3/24 0:29,9D2139A691DB359143A46F6FDF22D06C,电力故障
16227,2019/3/24 0:29,948B39CC439C2D0295CF66AAB52C1756,电力故障
16228,2019/3/24 0:31,7A7C58036ECA04044579FD8DCC40A15A,传输故障
16229,2019/3/24 0:34,62201CF1DC3BA0C34AF3694AA8810A16,电力故障
16230,2019/3/24 0:34,62201CF1DC3BA0C34AF3694AA8810A16,电力故障
16231,2019/3/24 0:44,F46AA286CB571EC1A788A405AFFBFFBF,硬件故障
16232,2019/3/24 0:57,E29829D2BE7C42C49F7654BC2921CD5A,电力故障
16233,2019/3/24 0:57,E29829D2BE7C42C49F7654BC2921CD5A,电力故障
16234,2019/3/24 0:57,24F69724206AB85B192A9CAAC157C4B0,电力故障
16235,2019/3/24 1:01,D18CEDF6BF5E6BAB1D7ACCF798200E82,电力故障
16236,2019/3/24 1:01,E5EE769E89EB4C11AD854EA4787D0091,电力故障
16237,2019/3/24 1:01,88D7DAD9BF55C74EA192FB6AC925247A,电力故障
16238,2019/3/24 1:01,D1158821D09ECC95529419E4D7A154E4,电力故障
16239,2019/3/24 1:01,D18CEDF6BF5E6BAB1D7ACCF798200E82,电力故障
16240,2019/3/24 1:01,D1158821D09ECC95529419E4D7A154E4,电力故障
16241,2019/3/24 1:12,AC8C1F95358452465F703F17CC51A08E,电力故障
16242,2019/3/24 1:12,AC8C1F95358452465F703F17CC51A08E,电力故障
16243,2019/3/24 1:13,1EBEF61942C95EA94966925E1F1B1A1A,电力故障
16244,2019/3/24 1:56,F5646779011BA89BC13E2ACACC6B1DB2,电力故障
16245,2019/3/24 2:12,2036D557F6F96C9C4A28EEA50636ED64,电力故障
16246,2019/3/24 2:14,D091C5DEE473910CEA1355F0670DC1AC,电力故障
16247,2019/3/24 2:53,8D455991DBD68F79092B45C9A1223C3D,电力故障
16248,2019/3/24 3:07,8F922FC70AF0C10BAF89DC3126D88CA6,电力故障
16249,2019/3/24 3:07,E40C2EDD8FE33621831543C5869ED6F9,电力故障
16250,2019/3/24 3:20,3CA138C38EC1499B2455E9EDD0DBD03F,硬件故障
16251,2019/3/24 3:22,043AB9EBECEF2593DBE00579C60B72E9,传输故障
16252,2019/3/24 4:31,E908F2E30149FF249857A5D2EE98BC96,电力故障
16253,2019/3/24 5:13,8254E49670B13CD51C376AA86170EC2E,电力故障
16254,2019/3/24 5:13,6038B607B08F74E8AA8EBC4DAB9EB399,电力故障
16255,2019/3/24 5:14,F46D29065B0CF90124B731BA34B831F3,电力故障
16256,2019/3/24 5:14,34B45673F4FAA2EE29111B7FBAC38A96,电力故障
16257,2019/3/24 5:23,04AC8722A6EB859C883F7587F3957140,传输故障
16258,2019/3/24 5:47,E073ED0D7593A24E53703E5637CD6E63,电力故障
16259,2019/3/24 5:54,D7697BE38CDEF21C6D35BE76230E2CD7,电力故障
16260,2019/3/24 6:08,E22F3773977FDE94AC136991BE66F504,电力故障
16261,2019/3/24 6:48,CEB2CFAFC81B52E7D6023C0014F39D39,电力故障
16262,2019/3/24 7:02,F5646779011BA89BC13E2ACACC6B1DB2,电力故障
16263,2019/3/24 7:02,133B098977F6F10C4EF8255595307B2E,电力故障
16264,2019/3/24 7:04,13FD34F4068DA4969CA0AE0CE446087F,电力故障
16265,2019/3/24 7:05,339EE4953B36B6D84163EC7D788930C7,电力故障
16266,2019/3/24 7:08,B535A287CD6B51B596A8B65D948ECAB4,电力故障
16267,2019/3/24 7:30,7A7C58036ECA04044579FD8DCC40A15A,硬件故障
16268,2019/3/24 7:35,0F904F9B13F19458BAF21F264169FC53,电力故障
16269,2019/3/24 7:35,4D9EEBF866EB07679884C4AE18989D77,电力故障
16270,2019/3/24 7:37,286EFDEA8F61419C00FBE946C003BF78,电力故障
16271,2019/3/24 7:37,D3249741DFF3F753BAA11ED06925470A,电力故障
16272,2019/3/24 7:42,9DC8CEB00CE5929D908DA5E669860AEE,电力故障
16273,2019/3/24 7:46,A4816220960F7BE2A415EBFD8195006D,电力故障
16274,2019/3/24 7:49,21876EFC1EEEF16F0C879F678889B092,电力故障
16275,2019/3/24 7:49,907FA5CB145A5D0CFDD5597254237803,电力故障
16276,2019/3/24 7:50,907FA5CB145A5D0CFDD5597254237803,电力故障
16277,2019/3/24 7:52,95CB064A47FC86CC7A7B6A2C2174BC1D,电力故障
16278,2019/3/24 7:58,95CB064A47FC86CC7A7B6A2C2174BC1D,电力故障
16279,2019/3/24 8:01,03A753526B75D3895D235152AC50BEA2,电力故障
16280,2019/3/24 8:01,31E17FDA8A383AE3CF6F5775F379E38D,传输故障
16281,2019/3/24 8:04,8C142919232C466D1B23E7362AE65082,电力故障
16282,2019/3/24 8:08,6C07C119A4B33DE7E38C297A5C174454,电力故障
16283,2019/3/24 8:16,6E2FB019BCEBF74DBF09D2F9B9707B0D,电力故障
16284,2019/3/24 8:19,696BF418500C8F4EEFE2144C84F0257E,电力故障
16285,2019/3/24 8:23,C96E0FE57F8A28F4C8F2A1B703BCADB5,电力故障
16286,2019/3/24 8:23,C96E0FE57F8A28F4C8F2A1B703BCADB5,电力故障
16287,2019/3/24 8:23,05B9FFAE94ED199BA5BE4C4ACAA7BE58,电力故障
16288,2019/3/24 8:23,8E7D4A686BDA8C17780E180D9D95A34B,传输故障
16289,2019/3/24 8:23,05B9FFAE94ED199BA5BE4C4ACAA7BE58,电力故障
16290,2019/3/24 8:23,624FBC1B79E820FCC4C4291D433F2C2D,电力故障
16291,2019/3/24 8:29,DD2D99A58184E49CA2757D0F502C9B07,电力故障
16292,2019/3/24 8:31,4A76DE9F648EAEED732252E298B41550,电力故障
16293,2019/3/24 8:31,4A76DE9F648EAEED732252E298B41550,电力故障
16294,2019/3/24 8:33,0963F7340A4E5BFAAC17F182B147B809,电力故障
16295,2019/3/24 8:43,467890CA95E1B42A5A37B3248D5AA9D2,电力故障
16296,2019/3/24 8:43,5C47231642A8AA436A354A89CCBA4D63,传输故障
16297,2019/3/24 8:44,467890CA95E1B42A5A37B3248D5AA9D2,电力故障
16298,2019/3/24 8:51,4E6904C92F7D46E5CD30309499CF922D,传输故障
16299,2019/3/24 8:51,4E6904C92F7D46E5CD30309499CF922D,电力故障
16300,2019/3/24 8:52,AEAAB5FC771E204FEC8B281EF7D6A1DF,硬件故障
16301,2019/3/24 8:52,AEAAB5FC771E204FEC8B281EF7D6A1DF,硬件故障
16302,2019/3/24 8:56,3DC5BF938EE4F53036AA1A2E84322050,电力故障
16303,2019/3/24 8:57,3F03317A33A56086E1FCC28CF120CC7C,电力故障
16304,2019/3/24 8:57,C8D9A1E19E44A119B6F6C2CCAF65D254,电力故障
16305,2019/3/24 8:58,C8D9A1E19E44A119B6F6C2CCAF65D254,电力故障
16306,2019/3/24 8:58,C8D9A1E19E44A119B6F6C2CCAF65D254,电力故障
16307,2019/3/24 9:01,64D28FCD86CDE27781CBA053DA1C1115,传输故障
16308,2019/3/24 9:02,CB6E3B32FB564F0F871C6E7955A329E5,电力故障
16309,2019/3/24 9:02,ECB875C5B82E641353C311AE47F63EFD,电力故障
16310,2019/3/24 9:02,B406EC7520E27E2B88CEEABC9490D3DC,电力故障
16311,2019/3/24 9:05,66D34F43CC1318000D39DD02E4129A97,电力故障
16312,2019/3/24 9:07,2390F3C423D08B5120E028A3FA2E0BD2,电力故障
16313,2019/3/24 9:07,69376BE25B71C164B5C7689B5E3684E0,电力故障
16314,2019/3/24 9:07,14C4EB7A2F64B2E0F8E2B94030BE8DCF,传输故障
16315,2019/3/24 9:09,3F03317A33A56086E1FCC28CF120CC7C,电力故障
16316,2019/3/24 9:18,0CB1BF78734EEE741DAEB86D082E835D,传输故障
16317,2019/3/24 9:20,12C15F401706E68FDB958433CAE23FBA,电力故障
16318,2019/3/24 9:20,12C15F401706E68FDB958433CAE23FBA,电力故障
16319,2019/3/24 9:20,2ACE04F3227D79BDAAE6EE009A64C5FA,电力故障
16320,2019/3/24 9:21,C3A3CE3E4751E0B3DB8E888CB9831D3E,电力故障
16321,2019/3/24 9:22,90B6BF1D777FA9D05FA12594B8A6B505,硬件故障
16322,2019/3/24 9:23,E01522D9F416E4E6149D94F35414F932,电力故障
16323,2019/3/24 9:29,5D0B767988FA6CCB2581289911407AC9,电力故障
16324,2019/3/24 9:29,9D603C0238BECFF82678DAF8DC32D695,电力故障
16325,2019/3/24 9:30,4169995725BCA9567C5366121A30D2D9,电力故障
16326,2019/3/24 9:32,ECB875C5B82E641353C311AE47F63EFD,传输故障
16327,2019/3/24 9:33,DD6A1E6986C87C2C5DB7A6D209020AB8,电力故障
16328,2019/3/24 9:33,35D07E2A08D5047D320D76D9A9D33690,电力故障
16329,2019/3/24 9:33,2603BF3EC7878D70C5A11CA50649910B,电力故障
16330,2019/3/24 9:34,5D1C330FBABDBE14A4C471706E26C8CE,电力故障
16331,2019/3/24 9:39,B2008E457BCA6A11B27AF12870AD7BF6,电力故障
16332,2019/3/24 9:40,96F699E780637F950500B566C56C79B4,电力故障
16333,2019/3/24 9:43,3BE4435CFDEF69F7DD3FE413F01AD0F1,电力故障
16334,2019/3/24 9:47,9C9D331A369C35C14126764D2EBCE9C9,电力故障
16335,2019/3/24 9:51,4259F66CD46F491027E541E884BD01B1,电力故障
16336,2019/3/24 9:58,3BAB850A8D2C0D0136F44D3F512E9E71,传输故障
16337,2019/3/24 10:03,21B848BF5EEC0F5876976568857EB3C1,电力故障
16338,2019/3/24 10:04,21B848BF5EEC0F5876976568857EB3C1,电力故障
16339,2019/3/24 10:08,4AD751B06E83649FE0F5B7A90357EBE5,电力故障
16340,2019/3/24 10:09,AA5590438D1E340496C029827FB5C3ED,电力故障
16341,2019/3/24 10:10,3380B491DF201F021C95ED8E7532E852,软件故障
16342,2019/3/24 10:10,1CC541D4F616B0DC3C8C63C503929376,软件故障
16343,2019/3/24 10:10,EBBFF11CD7335D0AF301067D8ACFB5C0,电力故障
16344,2019/3/24 10:18,56FD6F85E7AEA951656716431ECEDDE6,电力故障
16345,2019/3/24 10:21,ED3E4CFC4A40B0F7538629B02B651079,电力故障
16346,2019/3/24 10:23,12C15F401706E68FDB958433CAE23FBA,硬件故障
16347,2019/3/24 10:29,BCE4ABA703CB0B4C3099FEDD96DF8A61,传输故障
16348,2019/3/24 10:29,BCE4ABA703CB0B4C3099FEDD96DF8A61,传输故障
16349,2019/3/24 10:32,D563B26F11EAAC8F818538837A706F69,电力故障
16350,2019/3/24 10:32,95AEC76F629C3E62390CFF3D58A9B757,电力故障
16351,2019/3/24 10:32,ECAC334F27266956088B8D71C8F3332A,电力故障
16352,2019/3/24 10:32,DF7AA7417E9C809C86FC4A72FDD07182,电力故障
16353,2019/3/24 10:43,1535D7C401216E66D89EE8F3509A0A7F,电力故障
16354,2019/3/24 10:43,291CC24CB874792E920F1E932D12CE88,电力故障
16355,2019/3/24 10:44,95AEC76F629C3E62390CFF3D58A9B757,电力故障
16356,2019/3/24 10:44,ECAC334F27266956088B8D71C8F3332A,传输故障
16357,2019/3/24 10:45,370BDBE03F9348ED1FC5F7E34BF12F56,硬件故障
16358,2019/3/24 10:45,370BDBE03F9348ED1FC5F7E34BF12F56,硬件故障
16359,2019/3/24 10:45,370BDBE03F9348ED1FC5F7E34BF12F56,硬件故障
16360,2019/3/24 10:47,E209719645DA7D4AFAF91FE48DBC6F1F,电力故障
16361,2019/3/24 10:47,43EBF1D2D1B38834A0F895526AE0A6EB,电力故障
16362,2019/3/24 10:48,A9BA638BBC5E6B20B7D55E9C2264EBF0,电力故障
16363,2019/3/24 10:50,00A98C92E6CF53A76F37C6AD20B2E60C,电力故障
16364,2019/3/24 10:54,615CF9513FCA3098FD5BF01EEDB567C4,电力故障
16365,2019/3/24 10:55,153989EB7D5A59D34DDDFEAC2F3C4DD2,电力故障
16366,2019/3/24 11:00,55E32E76C97B13EE1760C3A1E4B63C13,电力故障
16367,2019/3/24 11:01,51688CC747A51DDFB8DA9733F2590682,电力故障
16368,2019/3/24 11:01,44C0AE3AD9AD8D61E5CFA555779AA8E9,电力故障
16369,2019/3/24 11:01,51688CC747A51DDFB8DA9733F2590682,电力故障
16370,2019/3/24 11:02,44C0AE3AD9AD8D61E5CFA555779AA8E9,电力故障
16371,2019/3/24 11:03,08BB2F65994B4C18D922D9B43AD90919,电力故障
16372,2019/3/24 11:05,6AC7F1FFB7E4F7FC4871A4F7CB8DBB71,电力故障
16373,2019/3/24 11:08,25BF0B31A92183E98BF5776E76955EB6,电力故障
16374,2019/3/24 11:09,C8D9A1E19E44A119B6F6C2CCAF65D254,电力故障
16375,2019/3/24 11:09,F32FD44FA3432E39819809382B04EAE2,电力故障
16376,2019/3/24 11:09,DF7AA7417E9C809C86FC4A72FDD07182,电力故障
16377,2019/3/24 11:11,95568616AE2B7DF951D0E69362A6F390,电力故障
16378,2019/3/24 11:11,474C685B78F6535559477292C6900D50,电力故障
16379,2019/3/24 11:11,95568616AE2B7DF951D0E69362A6F390,电力故障
16380,2019/3/24 11:16,D563B26F11EAAC8F818538837A706F69,电力故障
16381,2019/3/24 11:17,926EC54537C28753398E65857D31DA3F,电力故障
16382,2019/3/24 11:17,926EC54537C28753398E65857D31DA3F,硬件故障
16383,2019/3/24 11:23,2A8377C486A95ECB63849BAC18B0F677,电力故障
16384,2019/3/24 11:23,C3FB5B6B4400451A4D4A52127171CDC0,电力故障
16385,2019/3/24 11:24,361D47C2699B2E4F5BFB1D447517DF99,电力故障
16386,2019/3/24 11:24,BD5889224B6B55537FFC10B9560A592A,电力故障
16387,2019/3/24 11:24,F6875C0094B4B0CDD126AE504FB72B12,电力故障
16388,2019/3/24 11:29,F58B1182B05423D97B00E5A121700F93,电力故障
16389,2019/3/24 11:41,9C9D331A369C35C14126764D2EBCE9C9,电力故障
16390,2019/3/24 11:42,1045E7D6484A68C15F36F118A5B01A39,电力故障
16391,2019/3/24 11:42,D997F8897D8AA890A15E75796DFF2BD0,电力故障
16392,2019/3/24 11:43,65B656E68D923A0518F162BFF8F124DF,电力故障
16393,2019/3/24 11:46,B18CE461A1917D23AC4A1AB1216D1BBB,电力故障
16394,2019/3/24 11:46,8A331D3160ABD937AE82C2B9CD49A088,电力故障
16395,2019/3/24 11:46,8BB743D32FB828D7ABEA8C59ECD6BFEB,硬件故障
16396,2019/3/24 11:47,0D997D6F6D544505CE4ADE53F70C9D46,传输故障
16397,2019/3/24 11:53,B6DE23C17D99FAB50EB76FFD113416E4,硬件故障
16398,2019/3/24 11:55,54B1948985D745ECF5A9CF1232FF0B2A,电力故障
16399,2019/3/24 11:55,437D80B2680F84EA83A5FC38C670373F,传输故障
16400,2019/3/24 11:55,626882EC24077251D4597ADEB0C42F2D,电力故障
16401,2019/3/24 11:55,A97A39E84253232FE794911140FAC9B5,传输故障
16402,2019/3/24 11:56,58206D93281F626693117E53B8740246,电力故障
16403,2019/3/24 11:56,474C685B78F6535559477292C6900D50,电力故障
16404,2019/3/24 11:56,437D80B2680F84EA83A5FC38C670373F,传输故障
16405,2019/3/24 11:56,2341ECAC1473AEFB3B5BFF852E2C6138,电力故障
16406,2019/3/24 11:56,9CC6C3EB00CB7C543C20C15F58FB9478,电力故障
16407,2019/3/24 11:56,5542F19E423FC6BD989A99BE274D9BF5,硬件故障
16408,2019/3/24 12:01,BD5889224B6B55537FFC10B9560A592A,硬件故障
16409,2019/3/24 12:05,7A7C58036ECA04044579FD8DCC40A15A,硬件故障
16410,2019/3/24 12:05,4576429FEFF272860493CC70EE739510,传输故障
16411,2019/3/24 12:09,AD3AB6AF3EFE0184789C1B28D2A3DFBD,电力故障
16412,2019/3/24 12:09,03A753526B75D3895D235152AC50BEA2,电力故障
16413,2019/3/24 12:10,95CB064A47FC86CC7A7B6A2C2174BC1D,电力故障
16414,2019/3/24 12:13,16A7BC8F604D887FDBF82CFF271E156A,电力故障
16415,2019/3/24 12:16,5D12B954D6D2A6E742C0D3E4D856C65F,电力故障
16416,2019/3/24 12:16,5D12B954D6D2A6E742C0D3E4D856C65F,电力故障
16417,2019/3/24 12:21,A712E264FBF58F34C889CA33319F72C3,传输故障
16418,2019/3/24 12:22,18637268D4445763FC89824F8154D90E,电力故障
16419,2019/3/24 12:23,B76BD8E2DCC28545EE18624D237C03D0,电力故障
16420,2019/3/24 12:23,0E547DA4EA601961341DDE12DF49F3B3,电力故障
